name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,height_inches
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1968-69,51.0,,1516.0,3.8,8.5,0.451,,,,2.3,3.5,0.638,,,4.3,7.3,,,,4.3,9.9,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1960-61,77.0,,1544.0,5.2,12.7,0.409,,,,2.3,3.8,0.599,,,5.0,4.1,,,,5.5,12.6,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1962-63,71.0,,1876.0,5.8,12.1,0.478,,,,2.6,4.0,0.646,,,3.9,3.5,,,,4.9,14.1,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1963-64,70.0,,1883.0,5.5,12.2,0.452,,,,3.5,5.3,0.673,,,4.5,3.8,,,,4.8,14.6,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1961-62,75.0,,2468.0,5.0,10.6,0.474,,,,2.3,3.9,0.592,,,5.2,4.9,,,,4.1,12.3,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1969-70,45.0,,676.0,4.2,10.8,0.386,,,,4.0,6.0,0.664,,,3.9,7.6,,,,5.5,12.3,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1964-65,73.0,,1733.0,5.3,13.8,0.384,,,,3.6,5.7,0.624,,,5.0,4.3,,,,5.0,14.1,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1967-68,67.0,,1992.0,4.6,9.8,0.467,,,,2.7,3.9,0.694,,,5.0,7.0,,,,5.1,11.8,72
Al Attles,Alvin Austin Attles Jr.,G,175.0,1936-11-07,"Newark, New Jersey",True,[],151,1970-71,34.0,,321.0,2.5,6.1,0.407,,,,2.7,4.6,0.585,,,4.5,6.5,,,,6.6,7.6,72
Johnny Austin,John W. Austin,G,170.0,1944-08-31,"Washington, District of Columbia",True,[],157,1966-67,4.0,,61.0,3.0,13.0,0.227,3.0,13.0,0.227,7.7,9.4,0.813,,,4.1,2.4,,,,7.1,13.6,72
Bird Averitt,William Rodney Averitt,G,170.0,1952-07-22,"Hopkinsville, Kentucky",True,[3],160,1976-77,75.0,,1136.0,7.4,19.6,0.378,7.4,19.6,0.378,3.8,5.4,0.716,0.6,1.8,2.5,4.2,1.0,0.2,,4.0,18.7,73
Bird Averitt,William Rodney Averitt,G,170.0,1952-07-22,"Hopkinsville, Kentucky",True,[3],160,1977-78,55.0,,1085.0,6.6,16.1,0.409,6.6,16.1,0.409,3.3,4.7,0.709,0.6,2.2,2.8,6.5,1.3,0.3,4.7,4.1,16.5,73
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1976-77,72.0,,1760.0,3.3,7.6,0.429,3.3,7.6,0.429,1.9,2.6,0.722,2.3,5.0,7.3,3.7,0.5,0.6,,3.5,8.4,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1973-74,68.0,,756.0,3.1,5.9,0.528,3.1,5.9,0.528,2.6,4.5,0.574,2.3,6.0,8.3,4.1,1.0,0.7,,6.1,8.8,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1974-75,82.0,,2837.0,4.3,9.2,0.47,4.3,9.2,0.47,1.7,2.5,0.677,3.1,5.9,8.9,4.3,0.8,0.7,,2.9,10.3,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1971-72,58.0,,794.0,4.4,10.1,0.441,4.4,10.1,0.441,2.2,3.4,0.645,,,11.2,2.3,,,,6.4,11.1,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1970-71,70.0,,1292.0,5.6,11.7,0.475,5.6,11.7,0.475,2.9,4.4,0.662,,,12.0,2.5,,,,5.9,14.0,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1975-76,74.0,,1376.0,3.7,8.0,0.467,3.7,8.0,0.467,2.0,2.9,0.688,2.4,5.2,7.7,4.2,0.5,0.6,,4.0,9.4,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1977-78,81.0,,1623.0,2.5,5.9,0.424,2.5,5.9,0.424,1.5,2.4,0.633,2.2,4.5,6.7,3.6,0.4,0.6,2.8,3.4,6.5,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1978-79,63.0,,746.0,2.1,5.2,0.411,2.1,5.2,0.411,2.0,2.7,0.732,2.0,5.3,7.3,3.3,0.8,0.6,2.5,5.1,6.2,82
Dennis Awtrey,Dennis Wade Awtrey,C,235.0,1948-02-22,"Hollywood, California",True,"[24, 5, 23, 2, 25]",162,1972-73,82.0,,1687.0,3.1,6.5,0.479,3.1,6.5,0.479,1.8,3.3,0.562,,,9.5,4.8,,,,5.0,8.1,82
Jim Baechtold,James Edward Baechtold,F-G,205.0,1927-12-09,"McKeesport, Pennsylvania",True,[20],173,1954-55,72.0,,2536.0,5.1,12.7,0.403,,,,4.0,4.8,0.823,,,4.4,3.1,,,,2.9,14.2,76
Jim Baechtold,James Edward Baechtold,F-G,205.0,1927-12-09,"McKeesport, Pennsylvania",True,[20],173,1952-53,64.0,,1893.0,4.6,11.8,0.39,,,,3.4,4.6,0.738,,,4.2,2.9,,,,3.9,12.6,76
Jim Baechtold,James Edward Baechtold,F-G,205.0,1927-12-09,"McKeesport, Pennsylvania",True,[20],173,1955-56,70.0,,1738.0,5.6,14.4,0.386,,,,4.8,6.0,0.801,,,4.6,3.4,,,,3.2,15.9,76
Jim Baechtold,James Edward Baechtold,F-G,205.0,1927-12-09,"McKeesport, Pennsylvania",True,[20],173,1953-54,70.0,,1627.0,3.8,10.3,0.366,,,,3.0,3.9,0.757,,,4.0,2.6,,,,4.3,10.5,76
Jim Baechtold,James Edward Baechtold,F-G,205.0,1927-12-09,"McKeesport, Pennsylvania",True,[20],173,1956-57,45.0,,462.0,5.8,15.4,0.381,,,,5.1,6.9,0.75,,,6.2,2.6,,,,3.0,16.8,76
Gus Bailey,Augustus Bailey,G-F,185.0,1951-02-18,"Gibson, North Carolina",True,[11],178,1975-76,30.0,,262.0,3.8,10.6,0.364,3.8,10.6,0.364,1.9,3.8,0.5,2.7,4.1,6.9,5.6,1.9,1.1,,4.5,9.6,77
Gus Bailey,Augustus Bailey,G-F,185.0,1951-02-18,"Gibson, North Carolina",True,[11],178,1978-79,2.0,,9.0,8.0,28.0,0.286,8.0,28.0,0.286,0.0,0.0,,8.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,16.0,77
Gus Bailey,Augustus Bailey,G-F,185.0,1951-02-18,"Gibson, North Carolina",True,[11],178,1977-78,48.0,,449.0,4.7,11.1,0.424,4.7,11.1,0.424,3.0,5.4,0.552,3.5,3.0,6.6,3.2,1.4,1.2,2.6,3.7,12.4,77
Gus Bailey,Augustus Bailey,G-F,185.0,1951-02-18,"Gibson, North Carolina",True,[11],178,1974-75,47.0,,446.0,4.1,10.2,0.405,4.1,10.2,0.405,1.6,3.3,0.488,1.9,4.8,6.6,4.8,1.4,1.3,,4.2,9.8,77
Greg Ballard,Gregory Ballard,F,215.0,1955-01-29,"Los Angeles, California",True,[10],193,1977-78,76.0,,936.0,5.5,12.8,0.425,5.5,12.8,0.425,3.4,4.4,0.772,3.9,6.3,10.2,2.4,1.2,0.5,2.5,3.5,14.3,79
Greg Ballard,Gregory Ballard,F,215.0,1955-01-29,"Los Angeles, California",True,[10],193,1978-79,82.0,,1552.0,6.0,13.0,0.465,6.0,13.0,0.465,2.8,4.0,0.692,3.3,7.1,10.4,2.7,1.3,0.7,2.3,3.9,14.8,79
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1977-78,82.0,,2775.0,6.5,13.6,0.479,6.5,13.6,0.479,3.3,4.4,0.743,2.4,5.5,7.9,3.1,1.3,0.6,2.8,4.3,16.3,81
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1976-77,77.0,,1909.0,6.8,14.2,0.478,6.8,14.2,0.478,4.2,5.8,0.723,3.5,5.4,8.9,1.9,1.2,0.9,,4.4,17.8,81
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1973-74,76.0,,1982.0,5.7,14.3,0.399,5.7,14.3,0.399,2.6,3.9,0.662,3.1,6.3,9.4,3.0,0.9,0.9,,5.2,14.0,81
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1974-75,82.0,,2239.0,6.7,14.6,0.461,6.7,14.6,0.461,3.0,4.2,0.714,3.4,5.5,8.9,2.6,1.0,0.8,,4.4,16.4,81
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1978-79,81.0,,2528.0,6.9,14.8,0.465,6.9,14.8,0.465,3.2,4.8,0.672,3.2,6.1,9.3,3.2,1.4,0.9,2.7,4.5,17.0,81
Mike Bantom,Michael Allen Bantom,F-C,200.0,1951-12-03,"Philadelphia, Pennsylvania",True,"[12, 24, 23]",200,1975-76,73.0,,1571.0,5.0,10.9,0.462,5.0,10.9,0.462,3.1,4.6,0.683,3.2,5.8,9.0,2.4,0.6,0.6,,5.1,13.2,81
John Barber,John Barber,F,210.0,1927-06-27,,True,[],201,1956-57,5.0,,19.0,3.8,15.2,0.25,,,,5.7,11.4,0.5,,,11.4,0.0,,,,7.6,13.3,78
Cliff Barker,Clifford Eugene Barker,G,185.0,1921-01-15,"Yorktown, Indiana",True,[],206,1951-52,44.0,,494.0,3.5,11.7,0.298,,,,2.2,3.7,0.588,,,5.9,5.1,,,,4.1,9.2,74
Tom Barker,Thomas Kevin Barker,C-F,225.0,1955-03-11,"Harlingen, Texas",True,"[1, 20, 2, 11]",207,1978-79,39.0,,476.0,5.1,11.8,0.436,,,,2.0,2.8,0.73,3.4,5.6,9.0,1.1,0.8,0.8,2.6,5.7,12.3,83
Tom Barker,Thomas Kevin Barker,C-F,225.0,1955-03-11,"Harlingen, Texas",True,"[1, 20, 2, 11]",207,1976-77,59.0,,1354.0,4.8,11.6,0.417,,,,3.0,4.4,0.683,3.0,7.7,10.7,1.6,0.9,1.1,,5.9,12.7,83
Don Barksdale,Donald Argee Barksdale,F-C,200.0,1923-03-31,"Oakland, California",True,[2],210,1954-55,72.0,,1790.0,5.4,14.1,0.382,,,,4.4,6.8,0.651,,,11.0,2.6,,,,4.5,15.2,78
Don Barksdale,Donald Argee Barksdale,F-C,200.0,1923-03-31,"Oakland, California",True,[2],210,1953-54,63.0,,1358.0,4.1,11.0,0.376,,,,3.9,6.0,0.662,,,9.1,3.1,,,,5.6,12.2,78
Don Barksdale,Donald Argee Barksdale,F-C,200.0,1923-03-31,"Oakland, California",True,[2],210,1952-53,65.0,,2298.0,5.0,13.0,0.387,,,,4.0,6.3,0.641,,,9.4,2.6,,,,4.3,14.1,78
Don Barksdale,Donald Argee Barksdale,F-C,200.0,1923-03-31,"Oakland, California",True,[2],210,1951-52,62.0,,2014.0,4.9,14.4,0.338,,,,4.2,6.1,0.691,,,10.7,2.4,,,,4.1,14.0,78
Harry Barnes,Harry J. Barnes,F,205.0,1945-07-25,,True,[],212,1968-69,22.0,,126.0,5.1,18.3,0.281,,,,2.0,3.7,0.538,,,7.4,1.4,,,,7.1,12.3,75
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1968-69,59.0,,706.0,5.9,13.3,0.441,,,,3.8,5.7,0.676,,,11.4,1.4,,,,6.2,15.6,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1964-65,75.0,,2586.0,6.3,14.9,0.424,,,,3.5,5.3,0.662,,,10.1,1.3,,,,4.3,16.1,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1967-68,79.0,,1425.0,5.6,12.6,0.443,,,,3.4,4.8,0.696,,,10.5,1.4,,,,6.6,14.5,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1969-70,77.0,,1049.0,6.1,14.9,0.41,,,,3.3,4.4,0.742,,,12.0,1.8,,,,7.9,15.5,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1970-71,11.0,,100.0,5.4,10.1,0.536,,,,2.5,4.0,0.636,,,5.8,2.9,,,,8.3,13.3,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1965-66,73.0,,2191.0,5.7,13.4,0.425,,,,3.5,5.1,0.684,,,12.4,1.5,,,,4.6,14.9,80
Jim Barnes,Velvet James Barnes,C-F,210.0,1941-04-13,"Tuckerman, Arkansas",True,"[2, 14, 20, 5]",213,1966-67,80.0,,1398.0,5.6,12.8,0.437,,,,3.3,4.8,0.684,,,11.6,1.2,,,,6.8,14.5,80
Marvin Barnes,Marvin Jerome Barnes,F-C,210.0,1952-07-27,"Providence, Rhode Island",True,"[9, 2]",214,1976-77,53.0,,989.0,7.4,16.5,0.447,7.4,16.5,0.447,3.9,5.7,0.679,2.5,6.7,9.2,1.6,1.4,1.2,,5.1,18.6,80
Marvin Barnes,Marvin Jerome Barnes,F-C,210.0,1952-07-27,"Providence, Rhode Island",True,"[9, 2]",214,1977-78,60.0,,1646.0,6.1,14.5,0.422,6.1,14.5,0.422,2.8,4.0,0.703,3.0,6.6,9.6,3.0,1.4,1.8,3.0,5.3,15.0,80
Marvin Barnes,Marvin Jerome Barnes,F-C,210.0,1952-07-27,"Providence, Rhode Island",True,"[9, 2]",214,1978-79,38.0,,796.0,6.0,12.3,0.491,6.0,12.3,0.491,1.9,3.0,0.652,2.6,5.4,8.0,2.4,1.7,1.8,3.1,6.5,14.0,80
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1968-69,82.0,,2953.0,6.9,14.9,0.463,,,,3.8,4.9,0.774,,,3.1,3.5,,,,2.9,17.6,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1973-74,5.0,,58.0,6.2,16.1,0.385,,,,1.2,1.9,0.667,0.6,1.9,2.5,3.7,0.6,0.0,,1.2,13.7,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1959-60,57.0,,1235.0,8.4,20.4,0.412,,,,3.7,5.2,0.711,,,4.5,4.7,,,,2.9,20.6,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1960-61,78.0,,2070.0,9.4,20.8,0.452,,,,4.2,5.9,0.712,,,4.9,3.8,,,,2.9,23.0,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1970-71,82.0,,2843.0,6.8,15.0,0.456,,,,2.4,3.5,0.694,,,3.0,2.8,,,,2.9,16.1,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1972-73,51.0,,514.0,6.2,15.8,0.389,,,,1.1,2.1,0.533,,,2.9,3.5,,,,3.6,13.4,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1962-63,80.0,,2544.0,7.7,16.4,0.471,,,,4.9,6.0,0.815,,,3.4,3.2,,,,2.7,20.3,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1964-65,74.0,,2026.0,6.7,16.1,0.413,,,,4.8,6.0,0.799,,,3.6,2.8,,,,3.7,18.1,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1967-68,81.0,,2488.0,8.1,16.8,0.482,,,,5.0,6.4,0.78,,,3.4,3.5,,,,3.2,21.1,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1965-66,75.0,,2589.0,8.8,18.7,0.469,,,,6.5,8.4,0.772,,,4.3,3.6,,,,3.3,24.0,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1963-64,78.0,,2620.0,7.4,16.4,0.452,,,,4.8,6.2,0.773,,,3.4,3.3,,,,3.2,19.7,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1971-72,79.0,,2256.0,6.4,14.6,0.437,,,,2.6,3.4,0.753,,,2.4,3.2,,,,3.7,15.4,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1966-67,67.0,,1969.0,8.3,17.4,0.478,,,,4.2,5.4,0.783,,,4.1,2.9,,,,3.4,20.8,76
Dick Barnett,Richard Barnett,G-F,190.0,1936-10-02,"Gary, Indiana",True,"[20, 14]",216,1969-70,82.0,,2772.0,6.4,13.5,0.475,,,,3.0,4.2,0.714,,,2.9,3.9,,,,2.9,15.8,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1975-76,71.0,,1026.0,5.8,13.0,0.442,,,,3.2,4.0,0.789,1.7,1.4,3.1,3.2,0.8,0.1,,3.0,14.7,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1973-74,77.0,,1689.0,7.5,16.1,0.464,,,,3.9,4.8,0.814,1.6,3.1,4.7,4.5,1.2,0.2,,3.1,18.8,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1971-72,80.0,,2200.0,6.1,15.0,0.409,,,,4.0,4.8,0.836,,,4.1,5.1,,,,3.1,16.2,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1976-77,16.0,,231.0,4.4,10.0,0.438,,,,1.6,2.8,0.556,1.1,1.1,2.2,3.6,0.6,0.0,,4.4,10.3,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1968-69,80.0,,2346.0,7.1,16.8,0.425,,,,3.6,4.8,0.752,,,5.6,5.2,,,,3.7,17.8,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1970-71,78.0,,2371.0,8.5,19.5,0.436,,,,4.9,6.1,0.811,,,5.7,4.9,,,,2.9,21.9,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1967-68,47.0,,1068.0,6.0,15.4,0.393,,,,2.8,4.0,0.712,,,5.2,4.5,,,,3.4,14.9,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1972-73,82.0,,2215.0,6.4,13.7,0.467,,,,3.0,3.5,0.843,,,4.1,4.9,,,,2.4,15.8,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1974-75,73.0,,1776.0,5.8,13.2,0.437,,,,4.0,4.8,0.836,1.2,2.4,3.6,3.6,1.0,0.3,,3.2,15.6,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1969-70,80.0,,2105.0,7.7,17.1,0.451,,,,4.9,6.3,0.79,,,5.2,4.9,,,,3.8,20.3,76
Jim Barnett,James Franklin Barnett,G-F,170.0,1944-07-07,"Greenville, South Carolina",True,"[10, 20, 25, 2, 23]",217,1966-67,48.0,,383.0,7.3,19.8,0.37,,,,3.9,5.8,0.677,,,5.0,3.9,,,,5.7,18.6,76
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1967-68,75.0,,1883.0,5.6,13.4,0.421,5.6,13.4,0.421,2.9,4.5,0.658,,,3.3,5.0,,,,2.7,14.2,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1966-67,53.0,,1214.0,5.5,13.3,0.418,5.5,13.3,0.418,2.0,3.1,0.641,,,4.7,4.0,,,,2.4,13.0,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1964-65,41.0,,777.0,5.6,14.5,0.388,5.6,14.5,0.388,2.1,3.2,0.643,,,4.2,3.5,,,,2.6,13.3,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1963-64,74.0,,1367.0,5.5,13.3,0.412,5.5,13.3,0.412,1.8,3.0,0.609,,,4.1,3.8,,,,2.8,12.8,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1965-66,76.0,,1617.0,5.4,13.5,0.401,5.4,13.5,0.401,2.5,4.1,0.614,,,4.5,4.4,,,,3.0,13.3,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1962-63,77.0,,2692.0,4.8,11.2,0.43,4.8,11.2,0.43,2.4,3.4,0.71,,,4.8,4.3,,,,2.2,12.0,73
John Barnhill,John Anthony Barnhill,G,180.0,1938-03-20,"Sturgis, Kentucky",True,[9],219,1968-69,30.0,,504.0,5.4,12.5,0.434,5.4,12.5,0.434,2.8,4.6,0.6,,,3.8,5.1,,,,4.5,13.6,73
Norton Barnhill,Norton Barnhill,G,205.0,1953-07-15,"Winston-Salem, North Carolina",True,[],220,1976-77,4.0,,10.0,7.2,21.6,0.333,,,,0.0,0.0,,7.2,3.6,10.8,3.6,0.0,0.0,,18.0,14.4,76
Leo Barnhorst,Leo Alphonse Barnhorst,F-G,190.0,1924-05-11,"Indianapolis, Indiana",True,"[33, 32]",221,1953-54,72.0,,2064.0,3.5,10.3,0.338,,,,1.1,1.5,0.716,,,5.2,3.9,,,,3.5,8.0,76
Leo Barnhorst,Leo Alphonse Barnhorst,F-G,190.0,1924-05-11,"Indianapolis, Indiana",True,"[33, 32]",221,1951-52,66.0,,2344.0,5.4,13.8,0.389,,,,1.9,2.9,0.652,,,6.6,3.9,,,,3.0,12.6,76
Leo Barnhorst,Leo Alphonse Barnhorst,F-G,190.0,1924-05-11,"Indianapolis, Indiana",True,"[33, 32]",221,1952-53,71.0,,2871.0,5.0,13.0,0.389,,,,2.0,3.2,0.629,,,6.1,3.5,,,,3.1,12.1,76
Mike Barr,Michael J. Barr,G,180.0,1950-10-19,"Canton, Ohio",True,[],223,1976-77,73.0,,1224.0,3.6,8.2,0.437,3.6,8.2,0.437,1.2,1.7,0.719,1.0,2.9,3.8,5.1,1.5,0.5,,2.8,8.4,75
Moe Barr,Thomas L. Barr,G,195.0,1944-06-19,,True,[],224,1970-71,31.0,,145.0,6.2,15.4,0.403,,,,2.7,3.2,0.846,,,5.0,7.0,,,,6.7,15.1,76
Ernie Barrett,Ernie Drew Barrett,G-F,180.0,1929-08-27,"Pratt, Kansas",True,[],226,1953-54,59.0,,641.0,3.4,10.7,0.314,,,,0.8,1.4,0.56,,,5.6,3.1,,,,6.5,7.5,75
Ernie Barrett,Ernie Drew Barrett,G-F,180.0,1929-08-27,"Pratt, Kansas",True,[],226,1955-56,72.0,,1451.0,5.1,13.2,0.388,,,,2.3,2.9,0.788,,,6.0,4.3,,,,4.6,12.6,75
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1972-73,82.0,,3075.0,8.6,19.1,0.452,8.6,19.1,0.452,4.2,4.6,0.902,,,8.5,4.7,,,,2.9,21.4,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1976-77,79.0,,2904.0,8.5,19.2,0.44,8.5,19.2,0.44,4.5,4.9,0.916,0.9,4.3,5.2,5.9,2.1,0.7,,2.4,21.4,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1978-79,80.0,,2566.0,6.5,14.0,0.461,6.5,14.0,0.461,2.2,2.4,0.947,0.6,3.3,3.9,7.0,1.3,0.5,2.8,2.7,15.2,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1973-74,80.0,,2918.0,9.8,21.5,0.456,9.8,21.5,0.456,5.1,5.7,0.899,1.3,5.4,6.7,6.0,2.1,0.5,,3.3,24.8,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1966-67,78.0,,3175.0,11.5,25.4,0.451,11.5,25.4,0.451,8.5,9.7,0.884,,,8.1,3.2,,,,2.9,31.5,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1965-66,80.0,,2990.0,9.0,20.4,0.439,9.0,20.4,0.439,6.9,7.9,0.862,,,10.2,2.1,,,,3.6,24.8,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1977-78,82.0,,3024.0,9.0,20.1,0.451,9.0,20.1,0.451,4.5,4.9,0.924,0.9,4.5,5.3,5.3,1.9,0.5,2.7,2.2,22.6,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1974-75,80.0,,3235.0,11.4,24.7,0.464,11.4,24.7,0.464,4.4,4.9,0.904,1.0,4.1,5.1,5.5,2.5,0.4,,2.5,27.3,79
Rick Barry,Richard Francis Dennis Barry III,F,205.0,1944-03-28,"Elizabeth, New Jersey",True,[11],234,1975-76,81.0,,3122.0,8.2,18.7,0.435,8.2,18.7,0.435,3.3,3.6,0.923,0.9,4.9,5.7,5.7,2.3,0.3,,2.5,19.6,79
Vic Bartolome,Victor Bartolome,C,230.0,1948-09-29,,True,[],236,1971-72,38.0,,165.0,3.3,12.9,0.254,,,,0.9,1.1,0.8,,,13.1,0.7,,,,4.8,7.4,84
